timestamp,segment_index,bitrate,segment_size_bytes,download_time_sec,throughput_bps,smoothed_throughput_bps,rtt_estimate_sec,buffer_level_sec,rebuffering_count,total_rebuffering_duration_sec,playback_position_sec,is_rebuffering,bitrate_switch,goodput_bps,packet_loss_estimate
2025-10-09T02:48:43.761189,0,360000,1169,0.044332265853881836,210952.44783616485,210952.44783616485,0.044332265853881836,0.0,1,0.0,0.0,True,0,210952.44783616485,0
2025-10-09T02:48:43.762089,0,360000,1167,0.04523301124572754,206397.9324587157,208675.19014744027,0.04478263854980469,0.0,1,0.0,0.0,False,0,206397.9324587157,0.01091292974078795
2025-10-09T02:48:43.762619,0,360000,1167,0.04576373100280762,204004.34569959415,207118.24199815825,0.04510966936747233,0.0,1,0.0,0.0,False,0,204004.34569959415,0.015034389383199703
2025-10-09T02:48:43.763159,0,360000,1161,0.046303510665893555,200589.54205477546,205486.06701231253,0.04540812969207764,0.0,1,0.0,0.0,False,0,200589.54205477546,0.023828987671673494
2025-10-09T02:48:43.763674,0,360000,1167,0.04681897163391113,199406.34478263304,204270.12256637664,0.045690298080444336,0.0,1,0.0,0.0,False,0,199406.34478263304,0.023810519730623543
2025-10-09T02:48:43.764449,0,360000,1167,0.04759407043457031,196158.88943213242,201311.41088557016,0.04600759347279867,0.0,1,0.0,0.0,False,0,196158.88943213242,0.025594780895786137
2025-10-09T02:48:43.766571,0,360000,1167,0.04971432685852051,187792.94802821832,197590.41399947068,0.04653712681361607,0.0,1,0.0,0.0,False,0,187792.94802821832,0.04958472312972938
2025-10-09T02:48:43.768062,0,360000,1167,0.051206111907958984,182321.98564072,193253.94198769584,0.047120749950408936,0.0,1,0.0,0.0,False,0,182321.98564072,0.056567831085545785
2025-10-09T02:48:43.771002,0,360000,1167,0.05414533615112305,172424.822960608,187620.99816886237,0.04790125952826606,0.0,1,0.0,0.0,False,0,172424.822960608,0.08099400044006551
2025-10-09T02:48:43.773348,0,360000,1167,0.05649089813232422,165265.56150924283,180792.8415141843,0.04876022338867188,0.0,1,0.0,0.0,False,0,165265.56150924283,0.08588437393259991
2025-10-09T02:48:43.776231,0,360000,1166,0.05937457084655762,157104.29342060353,172981.92231187853,0.05026445388793945,0.0,1,0.0,0.0,False,0,157104.29342060353,0.09178779307729255
2025-10-09T02:48:43.798057,0,360000,415,0.08120036125183105,40886.517606781395,143600.63622759114,0.05386118888854981,0.0,1,0.0,0.0,False,0,40886.517606781395,0.7152762085121909
2025-10-09T02:48:43.803093,0,360000,1167,0.08623671531677246,108260.15306480731,128788.26971240861,0.057908487319946286,0.0,1,0.0,0.0,False,0,108260.15306480731,0.1593943042595551
2025-10-09T02:48:43.803433,0,360000,1167,0.08657717704772949,107834.42378645724,115870.18987757845,0.06193585395812988,0.0,1,0.0,0.0,False,0,107834.42378645724,0.06935145354997112
2025-10-09T02:48:43.804327,0,360000,1167,0.08747100830078125,106732.5069341474,104163.57896255938,0.0660010576248169,0.0,1,0.0,0.0,False,0,106732.5069341474,0.024662439570278232
2025-10-09T02:48:43.805154,0,360000,1165,0.08829832077026367,105551.27117591468,93852.97451362161,0.07007148265838622,0.0,1,0.0,0.0,False,0,105551.27117591468,0.12464492172909453
2025-10-09T02:48:43.805422,0,360000,1165,0.08856654167175293,105231.61257150548,106721.99350656642,0.07395670413970948,0.0,1,0.0,0.0,False,0,105231.61257150548,0.013965077732259908
2025-10-09T02:48:43.808481,0,360000,1165,0.09162521362304688,101718.72600857654,105413.70809532027,0.07799861431121827,0.0,1,0.0,0.0,False,0,101718.72600857654,0.035052197228490796
2025-10-09T02:48:43.808848,0,360000,1165,0.09199261665344238,101312.47853412639,104109.3190448541,0.0817833423614502,0.0,1,0.0,0.0,False,0,101312.47853412639,0.026864458786083557
2025-10-09T02:48:43.810266,0,360000,1165,0.09341001510620117,99775.1685341637,102717.85136485736,0.0854752540588379,0.0,1,0.0,0.0,False,0,99775.1685341637,0.02864821247322571
2025-10-09T02:48:43.815055,0,360000,1165,0.09819912910461426,94909.19201606305,100589.43553288703,0.08935770988464356,0.0,1,0.0,0.0,False,0,94909.19201606305,0.05646958337853341
2025-10-09T02:48:43.815402,0,360000,1165,0.09854650497436523,94574.63765381023,98458.04054934799,0.09109232425689698,0.0,1,0.0,0.0,False,0,94574.63765381023,0.03944221186883527
2025-10-09T02:48:43.816032,0,360000,1165,0.09917640686035156,93973.96311325654,96909.08797028399,0.09238629341125489,0.0,1,0.0,0.0,False,0,93973.96311325654,0.030287405634520762
2025-10-09T02:48:43.816374,0,360000,1165,0.0995187759399414,93650.66955430126,95376.72617431896,0.09368045330047607,0.0,1,0.0,0.0,False,0,93650.66955430126,0.018097251701248415
2025-10-09T02:48:43.818764,0,360000,1165,0.10190701484680176,91455.92198938303,93712.87686536282,0.09512405395507813,0.0,1,0.0,0.0,False,0,91455.92198938303,0.024083722018505047
2025-10-09T02:48:43.819247,0,360000,1165,0.10239171981811523,91022.9852233725,92935.6355068247,0.09653339385986329,0.0,1,0.0,0.0,False,0,91022.9852233725,0.020580375579524128
2025-10-09T02:48:43.822419,0,360000,1165,0.10556244850158691,88288.97143153982,91678.50226237063,0.09823298454284668,0.0,1,0.0,0.0,False,0,88288.97143153982,0.03697192632063805
2025-10-09T02:48:43.823120,0,360000,1165,0.10626411437988281,87705.9960870892,90424.90885713717,0.09969687461853027,0.0,1,0.0,0.0,False,0,87705.9960870892,0.030068183694203096
2025-10-09T02:48:43.823311,0,360000,1165,0.10645532608032227,87548.46134206484,89204.46721468987,0.10114314556121826,0.0,1,0.0,0.0,False,0,87548.46134206484,0.018564158548691194
2025-10-09T02:48:43.825496,0,360000,1165,0.10863995552062988,85787.95854008062,88070.8745248294,0.10266613960266113,0.0,1,0.0,0.0,False,0,85787.95854008062,0.02592135024281113
2025-10-09T02:48:43.825797,0,360000,1165,0.10894179344177246,85550.27143904494,86976.33176796389,0.10374040603637695,0.0,1,0.0,0.0,False,0,85550.27143904494,0.016395958531838298
2025-10-09T02:48:43.826649,0,360000,1165,0.10979366302490234,84886.50203688101,86295.83788903212,0.10486512184143067,0.0,1,0.0,0.0,False,0,84886.50203688101,0.016331446413016776
2025-10-09T02:48:43.830082,0,360000,1165,0.11322498321533203,82313.9887976416,85217.4364311426,0.1062699794769287,0.0,1,0.0,0.0,False,0,82313.9887976416,0.03407105112633892
2025-10-09T02:48:43.830430,0,360000,1163,0.11357450485229492,81919.79363766516,84091.70289026268,0.10767555236816406,0.0,1,0.0,0.0,False,0,81919.79363766516,0.025827866221615165
2025-10-09T02:48:43.845015,0,360000,1165,0.1281583309173584,72722.54509938888,81478.62020212432,0.11030068397521972,0.0,1,0.0,0.0,False,0,72722.54509938888,0.10746469541352337
2025-10-09T02:48:43.845361,0,360000,1165,0.12850546836853027,72526.096502539,78873.78521482313,0.11291205883026123,0.0,1,0.0,0.0,False,0,72526.096502539,0.08047906785499598
2025-10-09T02:48:43.845560,0,360000,1165,0.12870430946350098,72414.04766359468,76379.29434016587,0.11522624492645264,0.0,1,0.0,0.0,False,0,72414.04766359468,0.05191520438656328
2025-10-09T02:48:43.846584,0,360000,1165,0.1297285556793213,71842.31683761516,74284.95994816058,0.11757268905639648,0.0,1,0.0,0.0,False,0,71842.31683761516,0.03288206808282608
2025-10-09T02:48:43.846922,0,360000,1165,0.1300663948059082,71655.71102288016,72232.14342520358,0.11993379592895508,0.0,1,0.0,0.0,False,0,71655.71102288016,0.007980275470024202
2025-10-09T02:48:43.847357,0,360000,1165,0.13050103187561035,71417.05981975333,71971.04636927646,0.12211990356445312,0.0,1,0.0,0.0,False,0,71417.05981975333,0.007697352997769185
2025-10-09T02:48:43.847628,0,360000,861,0.13077259063720703,52671.58787967183,68000.14464470303,0.12430298328399658,0.0,1,0.0,0.0,False,0,52671.58787967183,0.22541947293086
2025-10-09T02:48:43.847890,0,360000,1165,0.13103437423706055,71126.37469568667,67742.61005112142,0.1264270544052124,0.0,1,0.0,0.0,False,0,71126.37469568667,0.04995031401966531
2025-10-09T02:48:43.848908,0,360000,1165,0.13205242156982422,70578.03173319275,67489.75303023696,0.12830979824066163,0.0,1,0.0,0.0,False,0,70578.03173319275,0.045759223649435715
2025-10-09T02:48:43.849185,0,360000,1165,0.13232970237731934,70430.14404600824,67244.63963486257,0.13018531799316407,0.0,1,0.0,0.0,False,0,70430.14404600824,0.04737187125164042
2025-10-09T02:48:43.849374,0,360000,1165,0.13251900672912598,70329.53407997121,67027.13448690614,0.13062138557434083,0.0,1,0.0,0.0,False,0,70329.53407997121,0.04926959235755782
2025-10-09T02:48:43.853377,0,360000,1165,0.1365208625793457,68267.95424459928,70146.40775989163,0.13142292499542235,0.0,1,0.0,0.0,False,0,68267.95424459928,0.026779040798813544
2025-10-09T02:48:43.853888,0,360000,1165,0.13703227043151855,68013.17653608929,69523.76812797216,0.1322557210922241,0.0,1,0.0,0.0,False,0,68013.17653608929,0.02172770021760512
2025-10-09T02:48:43.854213,0,360000,1165,0.13735723495483398,67852.26859775254,68978.6155008841,0.1330185890197754,0.0,1,0.0,0.0,False,0,67852.26859775254,0.016328928827472992
2025-10-09T02:48:43.854986,0,360000,1165,0.13813042640686035,67472.4623852831,68387.07916873909,0.1338249921798706,0.0,1,0.0,0.0,False,0,67472.4623852831,0.01337411678599773
2025-10-09T02:48:43.855246,0,360000,1165,0.13839006423950195,67345.87523473168,67790.34739969118,0.13461389541625976,0.0,1,0.0,0.0,False,0,67345.87523473168,0.0065565701019187584
2025-10-09T02:48:43.855462,0,360000,1165,0.13860654830932617,67240.69038355025,67584.89462748138,0.13539729118347169,0.0,1,0.0,0.0,False,0,67240.69038355025,0.005092916780122835
2025-10-09T02:48:43.855700,0,360000,1165,0.13884472846984863,67125.34283952971,67407.32788816946,0.1361783266067505,0.0,1,0.0,0.0,False,0,67125.34283952971,0.004183299612581718
2025-10-09T02:48:43.856377,0,360000,1165,0.13952183723449707,66799.579081916,67196.78998500215,0.13692526817321776,0.0,1,0.0,0.0,False,0,66799.579081916,0.0059111588987331275
