timestamp,segment_index,representation_id,bitrate_bps,segment_size_bytes,download_time_sec,throughput_bps,smoothed_throughput_bps,rtt_sec,buffer_level_sec,rebuffering_count,total_rebuffering_duration_sec,playback_position_sec,is_rebuffering
2025-10-09T02:39:16.814310,0,init,500000,193807,0.4197573661804199,3693695.7512106737,3693695.7512106737,0.4197573661804199,2.0,1,9.5367431640625e-07,0.0,True
2025-10-09T02:39:17.210815,1,low,500000,193807,0.3957395553588867,3917869.6670691124,3805782.709139893,0.3957395553588867,3.6042604446411133,1,9.5367431640625e-07,2.0,False
2025-10-09T02:39:17.709683,2,high,2500000,502452,0.49764251708984375,8077316.2701335335,5229627.229471107,0.49764251708984375,5.1066179275512695,1,9.5367431640625e-07,4.0,False
2025-10-09T02:39:18.267278,3,high,2500000,427853,0.5571298599243164,6143673.578122298,5458138.816633904,0.5571298599243164,6.549488067626953,1,9.5367431640625e-07,6.0,False
2025-10-09T02:39:18.780390,4,high,2500000,291769,0.5124318599700928,4555048.5485743,5277520.763021983,0.5124318599700928,8.03705620765686,1,9.5367431640625e-07,8.0,False
