timestamp,segment_index,representation_id,bitrate_bps,segment_size_bytes,download_time_sec,throughput_bps,smoothed_throughput_bps,rtt_sec,buffer_level_sec,rebuffering_count,total_rebuffering_duration_sec,playback_position_sec,is_rebuffering
2025-10-09T13:04:09.908940,0,init,500000,193807,0.1216590404510498,12744272.799223948,12744272.799223948,0.1216590404510498,2.0,1,1.1920928955078125e-06,0.0,True
2025-10-09T13:04:10.041669,1,low,500000,193807,0.13254070281982422,11697961.20749178,12221117.003357865,0.13254070281982422,3.867459297180176,1,1.1920928955078125e-06,2.0,False
2025-10-09T13:04:10.301203,2,high,2500000,502452,0.2591257095336914,15512223.805324,13318152.604013242,0.2591257095336914,5.608333587646484,1,1.1920928955078125e-06,4.0,False
2025-10-09T13:04:10.521930,3,high,2500000,427853,0.21968913078308105,15580306.534963096,13883691.086750705,0.21968913078308105,7.388644456863403,1,1.1920928955078125e-06,6.0,False
2025-10-09T13:04:10.712206,4,high,2500000,291769,0.18841791152954102,12388164.060687197,13584585.681538004,0.18841791152954102,9.200226545333862,1,1.1920928955078125e-06,8.0,False
